timestamp,old_pk,new_pk,action,name,status,error
2025-05-01T20:04:52.353198,77,12217,CREATE,20IBL0402,SUCCESS,
2025-05-01T20:04:52.540698,78,12218,CREATE,20IBL0402-B,SUCCESS,
2025-05-01T20:04:52.712576,79,12219,CREATE,20IBL0309,SUCCESS,
2025-05-01T20:04:52.900073,80,12220,CREATE,20IBL0383,SUCCESS,
2025-05-01T20:04:53.071948,81,12221,CREATE,20IBL0650,SUCCESS,
2025-05-01T20:04:53.275073,82,12222,CREATE,20IBL0651,SUCCESS,
2025-05-01T20:04:53.431323,83,12223,CREATE,20IBL0543,SUCCESS,
2025-05-01T20:04:53.618823,84,12224,CREATE,20IBL0424,SUCCESS,
2025-05-01T20:04:53.790698,85,12225,CREATE,20IBL0477,SUCCESS,
2025-05-01T20:04:53.946948,86,12226,CREATE,20IBL0446,SUCCESS,
2025-05-01T20:04:54.118823,87,12227,CREATE,20IBL0406,SUCCESS,
2025-05-01T20:04:54.321948,88,12228,CREATE,20IBL0505,SUCCESS,
2025-05-01T20:04:54.493824,89,12229,CREATE,20IBL0444,SUCCESS,
2025-05-01T20:04:54.665698,90,12230,CREATE,20IBL0267,SUCCESS,
2025-05-01T20:04:54.837574,91,12231,CREATE,20IBL0307,SUCCESS,
2025-05-01T20:04:55.009449,92,12232,CREATE,20IBL0442,SUCCESS,
2025-05-01T20:04:55.196879,93,12233,CREATE,20IBL0362,SUCCESS,
2025-05-01T20:04:55.384448,94,12234,CREATE,20IBL0342,SUCCESS,
2025-05-01T20:04:55.571948,95,12235,CREATE,20IBL0343,SUCCESS,
2025-05-01T20:04:55.728198,96,12236,CREATE,20IBL0312,SUCCESS,
2025-05-01T20:04:56.009453,97,12237,CREATE,20IBL0334,SUCCESS,
2025-05-01T20:04:56.181380,98,12238,CREATE,20IBL0294,SUCCESS,
2025-05-01T20:04:56.384507,99,12239,CREATE,20IBL0359,SUCCESS,
2025-05-01T20:04:56.571936,100,12240,CREATE,20IBL0304,SUCCESS,
2025-05-01T20:04:56.743881,101,12241,CREATE,20IBL0566,SUCCESS,
2025-05-01T20:04:56.915756,102,12242,CREATE,20IBL0483,SUCCESS,
2025-05-01T20:04:57.087631,103,12243,CREATE,20IBL0522,SUCCESS,
2025-05-01T20:04:57.306307,104,12244,CREATE,20IBL0470,SUCCESS,
2025-05-01T20:04:57.478256,105,12245,CREATE,20IBL0458,SUCCESS,
2025-05-01T20:04:57.665755,106,12246,CREATE,20IBL0313,SUCCESS,
2025-05-01T20:04:57.822005,107,12247,CREATE,20IBL0442-B,SUCCESS,
2025-05-01T20:04:57.978256,108,12248,CREATE,20IBL0300,SUCCESS,
2025-05-01T20:04:58.165684,109,12249,CREATE,20IBL0318,SUCCESS,
2025-05-01T20:04:58.337630,110,12250,CREATE,20IBL0457,SUCCESS,
2025-05-01T20:04:58.525130,111,12251,CREATE,20IBL0324,SUCCESS,
2025-05-01T20:04:58.728256,112,12252,CREATE,20IBL0493,SUCCESS,
2025-05-01T20:04:58.900130,113,12253,CREATE,20IBL0493-B,SUCCESS,
2025-05-01T20:04:59.087631,114,12254,CREATE,20IBL0360,SUCCESS,
2025-05-01T20:04:59.275131,115,12255,CREATE,20IBL0341-B-C-D,SUCCESS,
2025-05-01T20:04:59.462630,116,12256,CREATE,20IBL0266,SUCCESS,
2025-05-01T20:04:59.665756,117,12257,CREATE,20IBL0598,SUCCESS,
2025-05-01T20:04:59.822006,118,12258,CREATE,20IBL0587,SUCCESS,
2025-05-01T20:04:59.993881,119,12259,CREATE,20IBL0449,SUCCESS,
2025-05-01T20:05:00.165755,120,12260,CREATE,20IBL0527,SUCCESS,
2025-05-01T20:05:00.368881,121,12261,CREATE,20IBL0500,SUCCESS,
2025-05-01T20:05:00.535292,122,12262,CREATE,20IBL0519,SUCCESS,
2025-05-01T20:05:00.707168,123,12263,CREATE,20IBL0586,SUCCESS,
2025-05-01T20:05:00.879042,124,12264,CREATE,20IBL0521,SUCCESS,
2025-05-01T20:05:01.066542,125,12265,CREATE,20IBL0517,SUCCESS,
2025-05-01T20:05:01.269593,126,12266,CREATE,20IBL0583,SUCCESS,
2025-05-01T20:05:01.457169,127,12267,CREATE,20IBL0535,SUCCESS,
2025-05-01T20:05:01.613418,128,12268,CREATE,20IBL0647,SUCCESS,
2025-05-01T20:05:01.785292,129,12269,CREATE,20IBL0380,SUCCESS,
2025-05-01T20:05:01.972793,130,12270,CREATE,20IBL0633,SUCCESS,
2025-05-01T20:05:02.129042,131,12271,CREATE,20IBL0347,SUCCESS,
2025-05-01T20:05:02.316542,132,12272,CREATE,20IBL0306,SUCCESS,
2025-05-01T20:05:02.488422,133,12273,CREATE,20IBL0434,SUCCESS,
2025-05-01T20:05:02.660292,134,12274,CREATE,20IBL0264,SUCCESS,
2025-05-01T20:05:02.847792,135,12275,CREATE,20IBL0264-B,SUCCESS,
2025-05-01T20:05:03.004042,136,12276,CREATE,20IBL0465,SUCCESS,
2025-05-01T20:05:03.207100,137,12277,CREATE,20IBL0631,SUCCESS,
2025-05-01T20:05:03.394672,138,12278,CREATE,20IBL0630,SUCCESS,
2025-05-01T20:05:03.566542,139,12279,CREATE,20IBL0591,SUCCESS,
2025-05-01T20:05:03.754041,140,12280,CREATE,20IBL0576,SUCCESS,
2025-05-01T20:05:03.925917,141,12281,CREATE,20IBL0575,SUCCESS,
2025-05-01T20:05:04.097792,142,12282,CREATE,20IBL0544,SUCCESS,
2025-05-01T20:05:04.300917,143,12283,CREATE,20IBL0530,SUCCESS,
2025-05-01T20:05:04.488417,144,12284,CREATE,20IBL0534,SUCCESS,
2025-05-01T20:05:04.660292,145,12285,CREATE,20IBL0423,SUCCESS,
2025-05-01T20:05:04.832166,146,12286,CREATE,20IBL0488,SUCCESS,
2025-05-01T20:05:05.019667,147,12287,CREATE,20IBL0531,SUCCESS,
2025-05-01T20:05:05.207167,148,12288,CREATE,20IBL0436,SUCCESS,
2025-05-01T20:05:05.379042,149,12289,CREATE,20IBL0523,SUCCESS,
2025-05-01T20:05:05.566541,150,12290,CREATE,20IBL0398,SUCCESS,
2025-05-01T20:05:05.738416,151,12291,CREATE,20IBL0466,SUCCESS,
2025-05-01T20:05:06.019667,152,12292,CREATE,20IBL0539-B-C,SUCCESS,
2025-05-01T20:05:06.222792,153,12293,CREATE,20IBL0545,SUCCESS,
2025-05-01T20:05:06.394667,154,12294,CREATE,20IBL0523-B,SUCCESS,
2025-05-01T20:05:06.566542,155,12295,CREATE,20IBL0662,SUCCESS,
2025-05-01T20:05:06.769666,156,12296,CREATE,20IBL0471,SUCCESS,
2025-05-01T20:05:06.957168,157,12297,CREATE,20IBL0498,SUCCESS,
2025-05-01T20:05:07.113417,158,12298,CREATE,20IBL0623,SUCCESS,
